,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
137,68,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
138,69,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
139,69,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
140,70,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
141,70,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
142,71,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
143,71,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
144,72,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
145,72,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
146,73,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
147,73,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
148,74,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
149,74,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
150,75,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
151,75,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
152,76,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
153,76,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
154,77,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
155,77,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
156,78,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
157,78,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
158,79,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
159,79,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
160,80,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
161,80,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
162,81,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
163,81,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
164,82,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
165,82,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
166,83,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
167,83,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
168,84,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
169,84,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
170,85,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
171,85,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
172,86,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
173,86,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
174,87,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
