,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
615,123,0,x3_x1_x1,0.0,0.0,0.0,"(3647, 3702, 180)","(3647.0, 3702.0, 180)"
616,123,1,x2_x1_x1,0.0,0.0,0.0,"(748, 3742, 180)","(748.0, 3742.0, 180)"
617,123,2,x1_x1_x1,0.0,0.0,0.0,"(266, 4307, 180)","(266.0, 4655.0, 180)"
618,123,3,XC2_x1_x1,0.0,0.0,0.0,"(1956, 112, 90)","(1956.0, 112.0, 90)"
619,123,4,XC1_x1_x1,-34368.87661747037,33401.5,935817.5200284186,"(1221, 2619, 270)","(1221.0, 2619.0, 270)"
620,124,0,x1_x1_x1,0.0,0.0,0.0,"(871, 3663, 90)","(871.0, 3663.0, 90)"
621,124,1,XC2_x1_x1,0.0,0.0,0.0,"(168, 3756, 0)","(168.0, 3756.0, 0)"
622,124,2,x3_x1_x1,0.0,0.0,0.0,"(332, 480, 90)","(332.0, 480.0, 90)"
623,124,3,x2_x1_x1,0.0,0.0,0.0,"(2165, 783, 180)","(2165.0, 783.0, 180)"
624,124,4,XC1_x1_x1,-35583.55890401561,34630.0,909274.5834274585,"(3054, 4745, 180)","(3054.0, 4745.0, 180)"
625,125,0,XC2_x1_x1,0.0,0.0,0.0,"(3687, 799, 180)","(3367.5, 799.0, 180)"
626,125,1,x3_x1_x1,0.0,0.0,0.0,"(2071, 2708, 180)","(2071.0, 2708.0, 180)"
627,125,2,x1_x1_x1,0.0,0.0,0.0,"(3586, 728, 90)","(2780.5, 728.0, 90)"
628,125,3,x2_x1_x1,0.0,0.0,0.0,"(4250, 1511, 90)","(4250.0, 1195.0, 90)"
629,125,4,XC1_x1_x1,-26287.415464752135,25296.5,981913.4582849422,"(4061, 2180, 90)","(4061.0, 2180.0, 90)"
630,126,0,x1_x1_x1,0.0,0.0,0.0,"(2521, 161, 0)","(2521.0, 161.0, 0)"
631,126,1,XC2_x1_x1,0.0,0.0,0.0,"(3673, 407, 90)","(3673.0, 407.0, 90)"
632,126,2,XC1_x1_x1,0.0,0.0,0.0,"(3840, 1681, 90)","(3840.0, 1681.0, 90)"
633,126,3,x3_x1_x1,0.0,0.0,0.0,"(3558, 4124, 0)","(3558.0, 4124.0, 0)"
634,126,4,x2_x1_x1,-43910.536432056855,42654.0,1578883.805086163,"(162, 1076, 180)","(162.0, 1076.0, 180)"
635,127,0,x2_x1_x1,0.0,0.0,0.0,"(4521, 2224, 270)","(4521.0, 2224.0, 270)"
636,127,1,x1_x1_x1,0.0,0.0,0.0,"(3998, 3770, 180)","(3998.0, 3770.0, 180)"
637,127,2,XC2_x1_x1,0.0,0.0,0.0,"(498, 1649, 180)","(-89.5, 1649.0, 180)"
638,127,3,XC1_x1_x1,0.0,0.0,0.0,"(117, 3264, 270)","(117.0, 3264.0, 270)"
639,127,4,x3_x1_x1,-38388.95078220599,37102.5,1654955.6150384,"(793, 1887, 90)","(793.0, 1887.0, 90)"
640,128,0,x1_x1_x1,0.0,0.0,0.0,"(4410, 1464, 90)","(4410.0, 1464.0, 90)"
641,128,1,XC2_x1_x1,0.0,0.0,0.0,"(2507, 3262, 180)","(2507.0, 3408.0, 180)"
642,128,2,x3_x1_x1,0.0,0.0,0.0,"(4935, 1652, 90)","(5293.5, 1652.0, 90)"
643,128,3,XC1_x1_x1,0.0,0.0,0.0,"(2528, 2775, 270)","(2528.0, 2775.0, 270)"
644,128,4,x2_x1_x1,-36078.03003687939,34911.5,1360792.3269418331,"(2310, 167, 90)","(2310.0, 167.0, 90)"
645,129,0,x2_x1_x1,0.0,0.0,0.0,"(4155, 3275, 180)","(4155.0, 3275.0, 180)"
646,129,1,XC2_x1_x1,0.0,0.0,0.0,"(3723, 1418, 180)","(3941.0, 1418.0, 180)"
647,129,2,XC1_x1_x1,0.0,0.0,0.0,"(3308, 1347, 90)","(3308.0, 1347.0, 90)"
648,129,3,x3_x1_x1,0.0,0.0,0.0,"(1023, 1642, 90)","(1023.0, 1642.0, 90)"
649,129,4,x1_x1_x1,-38422.964724497,37181.5,1541234.6621704109,"(50, 1689, 180)","(-94.0, 1689.0, 180)"
650,130,0,x1_x1_x1,0.0,0.0,0.0,"(4155, 430, 180)","(4155.0, 430.0, 180)"
651,130,1,XC1_x1_x1,0.0,0.0,0.0,"(4249, 192, 0)","(4249.0, -84.0, 0)"
652,130,2,x3_x1_x1,0.0,0.0,0.0,"(1411, 1132, 180)","(1411.0, 1132.0, 180)"
653,130,3,x2_x1_x1,0.0,0.0,0.0,"(4202, 3390, 180)","(4202.0, 3390.0, 180)"
654,130,4,XC2_x1_x1,-40596.369308689194,39332.0,1598629.748755187,"(2834, 4660, 90)","(2834.0, 4660.0, 90)"
655,131,0,x3_x1_x1,0.0,0.0,0.0,"(1666, 3430, 180)","(1666.0, 3430.0, 180)"
656,131,1,x2_x1_x1,0.0,0.0,0.0,"(1376, 2705, 90)","(1376.0, 2119.0, 90)"
657,131,2,XC2_x1_x1,0.0,0.0,0.0,"(174, 1299, 180)","(174.0, 1299.0, 180)"
658,131,3,x1_x1_x1,0.0,0.0,0.0,"(3091, 4896, 90)","(3091.0, 4896.0, 90)"
659,131,4,XC1_x1_x1,-31823.801610096933,30681.0,1305995.5200401417,"(2204, 1996, 90)","(2204.0, 1996.0, 90)"
660,132,0,x2_x1_x1,0.0,0.0,0.0,"(1255, 1667, 90)","(1255.0, 1521.0, 90)"
661,132,1,x1_x1_x1,0.0,0.0,0.0,"(216, 479, 270)","(216.0, 479.0, 270)"
662,132,2,x3_x1_x1,0.0,0.0,0.0,"(2585, 4867, 270)","(2585.0, 5311.0, 270)"
663,132,3,XC1_x1_x1,0.0,0.0,0.0,"(1796, 2433, 0)","(1796.0, 2433.0, 0)"
664,132,4,XC2_x1_x1,-37717.23482503442,36537.0,1392954.2422240288,"(3008, 4326, 90)","(3008.0, 4326.0, 90)"
665,133,0,XC1_x1_x1,0.0,0.0,0.0,"(284, 3056, 270)","(284.0, 3056.0, 270)"
666,133,1,x2_x1_x1,0.0,0.0,0.0,"(2414, 2670, 90)","(2414.0, 2690.0, 90)"
667,133,2,x1_x1_x1,0.0,0.0,0.0,"(314, 3925, 90)","(314.0, 3925.0, 90)"
668,133,3,x3_x1_x1,0.0,0.0,0.0,"(2877, 969, 180)","(2877.0, 969.0, 180)"
669,133,4,XC2_x1_x1,-32189.869784538027,31047.0,1306151.3444099987,"(1680, 1778, 180)","(1680.0, 1778.0, 180)"
670,134,0,x1_x1_x1,0.0,0.0,0.0,"(4721, 4461, 180)","(4721.0, 4461.0, 180)"
671,134,1,x3_x1_x1,0.0,0.0,0.0,"(2255, 4513, 180)","(2255.0, 4513.0, 180)"
672,134,2,x2_x1_x1,0.0,0.0,0.0,"(2813, 1418, 270)","(2813.0, 1418.0, 270)"
673,134,3,XC1_x1_x1,0.0,0.0,0.0,"(4850, 2202, 180)","(4850.0, 2202.0, 180)"
674,134,4,XC2_x1_x1,-39532.81994887323,38268.5,1598504.933118796,"(1208, 692, 270)","(1208.0, 692.0, 270)"
675,135,0,x1_x1_x1,0.0,0.0,0.0,"(4434, 3936, 180)","(5333.0, 3936.0, 180)"
676,135,1,x2_x1_x1,0.0,0.0,0.0,"(1416, 414, 0)","(1416.0, 414.0, 0)"
677,135,2,XC1_x1_x1,0.0,0.0,0.0,"(3449, 88, 90)","(3449.0, 88.0, 90)"
678,135,3,x3_x1_x1,0.0,0.0,0.0,"(4143, 4249, 180)","(4143.0, 4249.0, 180)"
679,135,4,XC2_x1_x1,-49647.95655550599,48037.0,2595181.0237277267,"(1117, 1497, 90)","(1117.0, 1497.0, 90)"
680,136,0,x3_x1_x1,0.0,0.0,0.0,"(971, 2617, 90)","(971.0, 2617.0, 90)"
681,136,1,XC2_x1_x1,0.0,0.0,0.0,"(534, 1551, 90)","(534.0, 1551.0, 90)"
682,136,2,x1_x1_x1,0.0,0.0,0.0,"(4391, 3730, 270)","(4862.0, 3730.0, 270)"
683,136,3,x2_x1_x1,0.0,0.0,0.0,"(3876, 4412, 180)","(3876.0, 4412.0, 180)"
684,136,4,XC1_x1_x1,-41525.27720837611,40180.5,1808425.7401678488,"(1127, 858, 90)","(1127.0, 858.0, 90)"
685,137,0,x3_x1_x1,0.0,0.0,0.0,"(370, 1903, 180)","(370.0, 1903.0, 180)"
686,137,1,XC2_x1_x1,0.0,0.0,0.0,"(3085, 920, 90)","(3085.0, 920.0, 90)"
687,137,2,x2_x1_x1,0.0,0.0,0.0,"(151, 851, 90)","(151.0, 592.0, 90)"
688,137,3,XC1_x1_x1,0.0,0.0,0.0,"(2548, 1990, 180)","(2548.0, 1990.0, 180)"
689,137,4,x1_x1_x1,-43356.355344065,41885.5,2163415.4431645772,"(4467, 3252, 270)","(4467.0, 3252.0, 270)"
690,138,0,x3_x1_x1,0.0,0.0,0.0,"(1842, 4142, 270)","(2456.5, 4142.0, 270)"
691,138,1,XC2_x1_x1,0.0,0.0,0.0,"(445, 4303, 180)","(445.0, 4303.0, 180)"
692,138,2,x1_x1_x1,0.0,0.0,0.0,"(1369, 3941, 180)","(1369.0, 3941.0, 180)"
693,138,3,XC1_x1_x1,0.0,0.0,0.0,"(2929, 3460, 180)","(2929.0, 3230.0, 180)"
694,138,4,x2_x1_x1,-27415.026550711682,26203.5,1467796.5830793486,"(412, 4816, 180)","(412.0, 5112.5, 180)"
695,139,0,x2_x1_x1,0.0,0.0,0.0,"(3662, 3145, 90)","(3662.0, 3145.0, 90)"
696,139,1,XC1_x1_x1,0.0,0.0,0.0,"(3015, 2684, 90)","(2852.5, 2684.0, 90)"
697,139,2,XC2_x1_x1,0.0,0.0,0.0,"(2541, 1368, 270)","(2541.0, 1368.0, 270)"
698,139,3,x3_x1_x1,0.0,0.0,0.0,"(4468, 4786, 90)","(4468.0, 4786.0, 90)"
699,139,4,x1_x1_x1,-31230.6746145647,30288.0,888635.4289447059,"(3761, 699, 180)","(3761.0, 699.0, 180)"
700,140,0,x1_x1_x1,0.0,0.0,0.0,"(2352, 1067, 270)","(2352.0, 1067.0, 270)"
701,140,1,XC1_x1_x1,0.0,0.0,0.0,"(1665, 4316, 90)","(1665.0, 4316.0, 90)"
702,140,2,x2_x1_x1,0.0,0.0,0.0,"(1129, 999, 0)","(1129.0, 999.0, 0)"
703,140,3,XC2_x1_x1,0.0,0.0,0.0,"(1130, 280, 270)","(1130.0, 116.5, 270)"
704,140,4,x3_x1_x1,-26908.886778505548,26093.0,665671.2353401597,"(250, 412, 180)","(-255.0, 412.0, 180)"
705,141,0,x2_x1_x1,0.0,0.0,0.0,"(4602, 180, 90)","(4602.0, 180.0, 90)"
706,141,1,XC2_x1_x1,0.0,0.0,0.0,"(463, 3684, 90)","(463.0, 3684.0, 90)"
707,141,2,x1_x1_x1,0.0,0.0,0.0,"(2211, 777, 90)","(2211.0, 777.0, 90)"
708,141,3,XC1_x1_x1,0.0,0.0,0.0,"(3009, 2505, 180)","(3009.0, 2505.0, 180)"
709,141,4,x3_x1_x1,-37803.84205017261,36658.0,1312954.0039437562,"(2833, 2836, 270)","(2833.0, 3417.0, 270)"
710,142,0,XC2_x1_x1,0.0,0.0,0.0,"(2571, 928, 180)","(2866.0, 928.0, 180)"
711,142,1,XC1_x1_x1,0.0,0.0,0.0,"(2053, 2588, 180)","(2053.0, 2588.0, 180)"
712,142,2,x1_x1_x1,0.0,0.0,0.0,"(2279, 858, 90)","(2279.0, 858.0, 90)"
713,142,3,x3_x1_x1,0.0,0.0,0.0,"(894, 2809, 180)","(894.0, 2809.0, 180)"
714,142,4,x2_x1_x1,-33878.47453241581,32700.0,1388802.2235526473,"(2436, 258, 90)","(2436.0, -459.0, 90)"
715,143,0,XC1_x1_x1,0.0,0.0,0.0,"(2697, 2548, 270)","(2697.0, 2548.0, 270)"
716,143,1,x3_x1_x1,0.0,0.0,0.0,"(3710, 1724, 180)","(3710.0, 1724.0, 180)"
717,143,2,XC2_x1_x1,0.0,0.0,0.0,"(2518, 4129, 90)","(2518.0, 4129.0, 90)"
718,143,3,x2_x1_x1,0.0,0.0,0.0,"(3515, 170, 180)","(3515.0, 170.0, 180)"
719,143,4,x1_x1_x1,-29271.193320714825,28230.5,1083042.5877804488,"(4394, 3244, 90)","(4394.0, 3244.0, 90)"
720,144,0,x3_x1_x1,0.0,0.0,0.0,"(788, 4291, 180)","(788.0, 4291.0, 180)"
721,144,1,x2_x1_x1,0.0,0.0,0.0,"(2699, 1239, 90)","(2699.0, 1239.0, 90)"
722,144,2,XC1_x1_x1,0.0,0.0,0.0,"(4332, 128, 180)","(4332.0, 128.0, 180)"
723,144,3,x1_x1_x1,0.0,0.0,0.0,"(2169, 630, 270)","(1786.0, 630.0, 270)"
724,144,4,XC2_x1_x1,-32378.058389714883,31432.5,894080.6683602012,"(2057, 4510, 180)","(2057.0, 4510.0, 180)"
725,145,0,x2_x1_x1,0.0,0.0,0.0,"(2785, 1789, 90)","(2785.0, 1789.0, 90)"
726,145,1,x1_x1_x1,0.0,0.0,0.0,"(1102, 1031, 180)","(1102.0, 1031.0, 180)"
727,145,2,XC1_x1_x1,0.0,0.0,0.0,"(3312, 2946, 90)","(3312.0, 2946.0, 90)"
728,145,3,x3_x1_x1,0.0,0.0,0.0,"(1708, 4148, 180)","(1708.0, 4148.0, 180)"
729,145,4,XC2_x1_x1,-27978.6028354933,27129.0,721824.9780782545,"(12, 3581, 270)","(12.0, 3581.0, 270)"
730,146,0,x1_x1_x1,0.0,0.0,0.0,"(3181, 4632, 90)","(3181.0, 4632.0, 90)"
731,146,1,x2_x1_x1,0.0,0.0,0.0,"(1462, 4363, 90)","(1352.5, 4363.0, 90)"
732,146,2,XC2_x1_x1,0.0,0.0,0.0,"(3916, 4772, 90)","(3916.0, 4772.0, 90)"
733,146,3,x3_x1_x1,0.0,0.0,0.0,"(2761, 3305, 180)","(2761.0, 3305.0, 180)"
734,146,4,XC1_x1_x1,-25795.77171260399,24672.5,1261739.340336297,"(4248, 4731, 90)","(4476.0, 4731.0, 90)"
735,147,0,XC2_x1_x1,0.0,0.0,0.0,"(2487, 2158, 180)","(2487.0, 2158.0, 180)"
736,147,1,XC1_x1_x1,0.0,0.0,0.0,"(3514, 3951, 0)","(3514.0, 3951.0, 0)"
737,147,2,x1_x1_x1,0.0,0.0,0.0,"(4096, 4812, 90)","(4096.0, 4812.0, 90)"
738,147,3,x3_x1_x1,0.0,0.0,0.0,"(1059, 2365, 0)","(1059.0, 2516.5, 0)"
739,147,4,x2_x1_x1,-36321.732475483426,35128.5,1423803.7405483078,"(2121, 1235, 90)","(2121.0, 1235.0, 90)"
740,148,0,x1_x1_x1,0.0,0.0,0.0,"(1127, 2654, 90)","(1127.0, 2654.0, 90)"
741,148,1,XC1_x1_x1,0.0,0.0,0.0,"(2402, 1175, 90)","(2402.0, 1175.0, 90)"
742,148,2,XC2_x1_x1,0.0,0.0,0.0,"(1324, 3106, 0)","(1324.0, 3372.0, 0)"
743,148,3,x3_x1_x1,0.0,0.0,0.0,"(839, 3488, 180)","(839.0, 4181.5, 180)"
744,148,4,x2_x1_x1,-21405.353896797045,20718.0,472455.37944208237,"(2347, 2314, 90)","(2347.0, 2314.0, 90)"
745,149,0,x1_x1_x1,0.0,0.0,0.0,"(4386, 3465, 90)","(4386.0, 3465.0, 90)"
746,149,1,x2_x1_x1,0.0,0.0,0.0,"(4531, 2431, 90)","(4531.0, 2148.0, 90)"
747,149,2,x3_x1_x1,0.0,0.0,0.0,"(547, 3321, 180)","(547.0, 3321.0, 180)"
748,149,3,XC2_x1_x1,0.0,0.0,0.0,"(1559, 2801, 90)","(1559.0, 2801.0, 90)"
749,149,4,XC1_x1_x1,-31686.56764694905,30681.5,1010160.9749437034,"(4862, 2159, 0)","(5413.5, 2159.0, 0)"
750,150,0,x3_x1_x1,0.0,0.0,0.0,"(1456, 1806, 90)","(1337.5, 1806.0, 90)"
751,150,1,XC1_x1_x1,0.0,0.0,0.0,"(1830, 4278, 90)","(1830.0, 4800.0, 90)"
752,150,2,x1_x1_x1,0.0,0.0,0.0,"(2348, 1900, 90)","(2348.0, 1900.0, 90)"
753,150,3,x2_x1_x1,0.0,0.0,0.0,"(3144, 578, 90)","(3144.0, 578.0, 90)"
754,150,4,XC2_x1_x1,-31766.90433094977,30763.5,1006820.2513687529,"(1873, 4167, 180)","(1873.0, 4167.0, 180)"
755,151,0,x3_x1_x1,0.0,0.0,0.0,"(3052, 4199, 90)","(3052.0, 4199.0, 90)"
756,151,1,XC2_x1_x1,0.0,0.0,0.0,"(4207, 4801, 180)","(4207.0, 4801.0, 180)"
757,151,2,XC1_x1_x1,0.0,0.0,0.0,"(2423, 4496, 180)","(2169.5, 4496.0, 180)"
758,151,3,x1_x1_x1,0.0,0.0,0.0,"(498, 2884, 180)","(498.0, 2884.0, 180)"
759,151,4,x2_x1_x1,-36340.06264248779,35149.5,1417439.4056875054,"(1388, 1309, 180)","(1388.0, 1309.0, 180)"
760,152,0,XC2_x1_x1,0.0,0.0,0.0,"(231, 25, 180)","(231.0, 25.0, 180)"
761,152,1,XC1_x1_x1,0.0,0.0,0.0,"(3373, 4224, 90)","(3373.0, 4224.0, 90)"
762,152,2,x3_x1_x1,0.0,0.0,0.0,"(1213, 1413, 0)","(1213.0, 1413.0, 0)"
763,152,3,x2_x1_x1,0.0,0.0,0.0,"(3584, 3162, 90)","(3584.0, 3162.0, 90)"
764,152,4,x1_x1_x1,-34161.403872406365,33119.5,1085563.679335375,"(40, 963, 270)","(40.0, 963.0, 270)"
765,153,0,x3_x1_x1,0.0,0.0,0.0,"(1426, 1299, 180)","(1426.0, 1299.0, 180)"
766,153,1,XC1_x1_x1,0.0,0.0,0.0,"(3724, 1993, 180)","(3724.0, 1993.0, 180)"
767,153,2,x2_x1_x1,0.0,0.0,0.0,"(1324, 2045, 180)","(1324.0, 2507.5, 180)"
768,153,3,XC2_x1_x1,0.0,0.0,0.0,"(3851, 182, 180)","(3851.0, 182.0, 180)"
769,153,4,x1_x1_x1,-28373.089027904967,27360.5,1025336.5394335284,"(3736, 1974, 180)","(3736.0, 2507.0, 180)"
770,154,0,XC2_x1_x1,0.0,0.0,0.0,"(1989, 1292, 270)","(1989.0, 1292.0, 270)"
771,154,1,x1_x1_x1,0.0,0.0,0.0,"(4718, 3954, 0)","(4718.0, 3954.0, 0)"
772,154,2,XC1_x1_x1,0.0,0.0,0.0,"(1748, 3567, 90)","(1748.0, 3567.0, 90)"
773,154,3,x2_x1_x1,0.0,0.0,0.0,"(4768, 1596, 90)","(5125.5, 1596.0, 90)"
774,154,4,x3_x1_x1,-32637.411781505536,31477.5,1345395.3408753444,"(3844, 2129, 180)","(3844.0, 2129.0, 180)"
775,155,0,x2_x1_x1,0.0,0.0,0.0,"(2649, 570, 180)","(2649.0, 570.0, 180)"
776,155,1,x1_x1_x1,0.0,0.0,0.0,"(4058, 4625, 180)","(4058.0, 4625.0, 180)"
777,155,2,XC2_x1_x1,0.0,0.0,0.0,"(1427, 1147, 270)","(1427.0, 1147.0, 270)"
778,155,3,x3_x1_x1,0.0,0.0,0.0,"(2438, 2342, 90)","(2438.0, 2342.0, 90)"
779,155,4,XC1_x1_x1,-36339.476793336136,35248.0,1191321.5903913355,"(236, 1460, 0)","(236.0, 1460.0, 0)"
780,156,0,XC1_x1_x1,0.0,0.0,0.0,"(716, 2862, 180)","(716.0, 2862.0, 180)"
781,156,1,x3_x1_x1,0.0,0.0,0.0,"(1866, 1809, 90)","(1866.0, 1809.0, 90)"
782,156,2,XC2_x1_x1,0.0,0.0,0.0,"(4209, 3454, 180)","(4209.0, 3454.0, 180)"
783,156,3,x1_x1_x1,0.0,0.0,0.0,"(3797, 693, 180)","(3797.0, 693.0, 180)"
784,156,4,x2_x1_x1,-31175.876163789555,30013.5,1351118.3461461237,"(2939, 2598, 270)","(3074.5, 2598.0, 270)"
785,157,0,x3_x1_x1,0.0,0.0,0.0,"(3802, 835, 180)","(3802.0, 835.0, 180)"
786,157,1,x2_x1_x1,0.0,0.0,0.0,"(389, 900, 180)","(389.0, 900.0, 180)"
787,157,2,x1_x1_x1,0.0,0.0,0.0,"(2685, 2465, 0)","(2685.0, 2465.0, 0)"
788,157,3,XC2_x1_x1,0.0,0.0,0.0,"(331, 2204, 90)","(331.0, 2204.0, 90)"
789,157,4,XC1_x1_x1,-34894.44908999094,33685.5,1461557.902189928,"(735, 2980, 0)","(735.0, 2980.0, 0)"
790,158,0,XC2_x1_x1,0.0,0.0,0.0,"(4551, 1548, 180)","(4551.0, 1548.0, 180)"
791,158,1,x2_x1_x1,0.0,0.0,0.0,"(1539, 1171, 180)","(1539.0, 1171.0, 180)"
792,158,2,XC1_x1_x1,0.0,0.0,0.0,"(2651, 181, 180)","(2651.0, 181.0, 180)"
793,158,3,x3_x1_x1,0.0,0.0,0.0,"(3360, 76, 270)","(3533.5, 76.0, 270)"
794,158,4,x1_x1_x1,-28067.27910594015,27070.5,993568.586038845,"(1827, 1790, 90)","(1827.0, 2288.0, 90)"
795,159,0,XC2_x1_x1,0.0,0.0,0.0,"(3163, 4888, 90)","(3163.0, 4888.0, 90)"
796,159,1,x2_x1_x1,0.0,0.0,0.0,"(1844, 3132, 0)","(1844.0, 3132.0, 0)"
797,159,2,x1_x1_x1,0.0,0.0,0.0,"(2857, 3661, 180)","(3161.0, 3661.0, 180)"
798,159,3,XC1_x1_x1,0.0,0.0,0.0,"(2085, 3858, 90)","(2085.0, 4014.5, 90)"
799,159,4,x3_x1_x1,-23144.15727116011,22255.5,789711.7455857325,"(2190, 2255, 90)","(2190.0, 1821.0, 90)"
800,160,0,XC2_x1_x1,0.0,0.0,0.0,"(4051, 3407, 180)","(4051.0, 3407.0, 180)"
801,160,1,XC1_x1_x1,0.0,0.0,0.0,"(52, 3856, 90)","(52.0, 3856.0, 90)"
802,160,2,x2_x1_x1,0.0,0.0,0.0,"(1575, 913, 180)","(1575.0, 786.5, 180)"
803,160,3,x3_x1_x1,0.0,0.0,0.0,"(2318, 4624, 180)","(2318.0, 4624.0, 180)"
804,160,4,x1_x1_x1,-34439.50285175436,33440.5,998006.6978133419,"(2100, 2001, 90)","(2100.0, 2001.0, 90)"
805,161,0,XC2_x1_x1,0.0,0.0,0.0,"(2908, 1001, 90)","(2908.0, 1001.0, 90)"
806,161,1,x2_x1_x1,0.0,0.0,0.0,"(4135, 41, 270)","(4135.0, 41.0, 270)"
807,161,2,x3_x1_x1,0.0,0.0,0.0,"(4544, 3108, 180)","(4544.0, 3108.0, 180)"
808,161,3,x1_x1_x1,0.0,0.0,0.0,"(118, 2937, 0)","(118.0, 2937.0, 0)"
809,161,4,XC1_x1_x1,-50826.88716904705,49319.0,2273723.714576718,"(292, 4379, 180)","(292.0, 4379.0, 180)"
810,162,0,x2_x1_x1,0.0,0.0,0.0,"(3730, 1565, 90)","(3730.0, 1565.0, 90)"
811,162,1,XC2_x1_x1,0.0,0.0,0.0,"(2990, 4891, 90)","(2990.0, 4891.0, 90)"
812,162,2,x3_x1_x1,0.0,0.0,0.0,"(957, 1002, 270)","(619.5, 1002.0, 270)"
813,162,3,XC1_x1_x1,0.0,0.0,0.0,"(3943, 1159, 0)","(3943.0, 653.0, 0)"
814,162,4,x1_x1_x1,-34317.08992409496,33213.0,1219014.560488006,"(1503, 452, 270)","(1503.0, 452.0, 270)"
815,163,0,XC1_x1_x1,0.0,0.0,0.0,"(4286, 4148, 0)","(4286.0, 4148.0, 0)"
816,163,1,x3_x1_x1,0.0,0.0,0.0,"(2973, 4711, 90)","(2973.0, 4711.0, 90)"
817,163,2,x1_x1_x1,0.0,0.0,0.0,"(1670, 4791, 90)","(1670.0, 4791.0, 90)"
818,163,3,x2_x1_x1,0.0,0.0,0.0,"(4267, 3637, 180)","(4284.0, 3338.5, 180)"
819,163,4,XC2_x1_x1,-26716.771096635464,25812.5,817706.2162103024,"(417, 4331, 180)","(417.0, 4331.0, 180)"
820,164,0,XC1_x1_x1,0.0,0.0,0.0,"(3060, 4013, 90)","(3060.0, 4013.0, 90)"
821,164,1,XC2_x1_x1,0.0,0.0,0.0,"(2962, 935, 90)","(2962.0, 935.0, 90)"
822,164,2,x2_x1_x1,0.0,0.0,0.0,"(2726, 4300, 90)","(2726.0, 4998.0, 90)"
823,164,3,x1_x1_x1,0.0,0.0,0.0,"(1184, 2139, 180)","(1184.0, 2139.0, 180)"
824,164,4,x3_x1_x1,-32757.96598040978,31711.0,1096137.764135413,"(588, 2787, 90)","(588.0, 3252.0, 90)"
825,165,0,XC2_x1_x1,0.0,0.0,0.0,"(3738, 4879, 90)","(3738.0, 4879.0, 90)"
826,165,1,x3_x1_x1,0.0,0.0,0.0,"(3900, 711, 0)","(3900.0, 711.0, 0)"
827,165,2,XC1_x1_x1,0.0,0.0,0.0,"(1220, 154, 90)","(1220.0, 154.0, 90)"
828,165,3,x1_x1_x1,0.0,0.0,0.0,"(4124, 3454, 270)","(4124.0, 3454.0, 270)"
829,165,4,x2_x1_x1,-42012.03949860762,40755.5,1578891.5115610883,"(1262, 3860, 180)","(1262.0, 3860.0, 180)"
830,166,0,XC2_x1_x1,0.0,0.0,0.0,"(1395, 4305, 90)","(1395.0, 4820.0, 90)"
831,166,1,XC1_x1_x1,0.0,0.0,0.0,"(1563, 2153, 0)","(1563.0, 2923.0, 0)"
832,166,2,x1_x1_x1,0.0,0.0,0.0,"(2891, 410, 270)","(2891.0, 410.0, 270)"
833,166,3,x3_x1_x1,0.0,0.0,0.0,"(1371, 3632, 270)","(1371.0, 3835.0, 270)"
834,166,4,x2_x1_x1,-28440.247232009708,27423.0,1034791.9310314091,"(1657, 2011, 90)","(1657.0, 2011.0, 90)"
835,167,0,XC2_x1_x1,0.0,0.0,0.0,"(1663, 2752, 90)","(1663.0, 2752.0, 90)"
836,167,1,x2_x1_x1,0.0,0.0,0.0,"(4817, 1175, 0)","(4823.0, 1175.0, 0)"
837,167,2,XC1_x1_x1,0.0,0.0,0.0,"(3911, 1219, 270)","(3911.0, 1184.5, 270)"
838,167,3,x3_x1_x1,0.0,0.0,0.0,"(3134, 2067, 180)","(3134.0, 2067.0, 180)"
839,167,4,x1_x1_x1,-25164.84380122807,24462.0,493989.408924725,"(1240, 1888, 90)","(1240.0, 1888.0, 90)"
840,168,0,x1_x1_x1,0.0,0.0,0.0,"(4594, 188, 90)","(4594.0, 188.0, 90)"
841,168,1,x3_x1_x1,0.0,0.0,0.0,"(405, 585, 180)","(405.0, 585.0, 180)"
842,168,2,XC2_x1_x1,0.0,0.0,0.0,"(2076, 2556, 180)","(2076.0, 2556.0, 180)"
843,168,3,x2_x1_x1,0.0,0.0,0.0,"(4081, 3289, 180)","(4081.0, 3289.0, 180)"
844,168,4,XC1_x1_x1,-45689.04553694808,44248.0,2076612.2395579705,"(1049, 3550, 270)","(1049.0, 3550.0, 270)"
845,169,0,x2_x1_x1,0.0,0.0,0.0,"(159, 3667, 0)","(159.0, 3667.0, 0)"
846,169,1,XC2_x1_x1,0.0,0.0,0.0,"(3694, 3293, 270)","(3694.0, 3293.0, 270)"
847,169,2,XC1_x1_x1,0.0,0.0,0.0,"(4619, 2648, 90)","(4619.0, 2648.0, 90)"
848,169,3,x1_x1_x1,0.0,0.0,0.0,"(2091, 4476, 180)","(2091.0, 4476.0, 180)"
849,169,4,x3_x1_x1,-35400.202990561564,34272.0,1272841.9879120588,"(2574, 1999, 0)","(2574.0, 1999.0, 0)"
850,170,0,x2_x1_x1,0.0,0.0,0.0,"(2495, 2434, 90)","(2495.0, 2434.0, 90)"
851,170,1,x1_x1_x1,0.0,0.0,0.0,"(2461, 4512, 180)","(2461.0, 4512.0, 180)"
